id,key,value,type
1487935134,highway,crossing,regular
1487935135,highway,crossing,regular
1487935137,highway,crossing,regular
1487935138,highway,crossing,regular
1487935139,highway,crossing,regular
1487935140,highway,crossing,regular
1487935143,highway,crossing,regular
1487935144,highway,crossing,regular
1487935145,highway,crossing,regular
1487935146,highway,crossing,regular
1487935147,highway,crossing,regular
1487935149,highway,crossing,regular
1487935151,highway,crossing,regular
1487935152,highway,crossing,regular
1487935153,highway,crossing,regular
1487937014,highway,crossing,regular
1487937020,highway,crossing,regular
1487937068,crossing,traffic_signals,regular
1487937068,highway,traffic_signals,regular
1487937069,highway,crossing,regular
1487937071,crossing,traffic_signals,regular
1487937071,highway,crossing,regular
1491985979,highway,crossing,regular
1493610792,ele,97.942842,regular
1493610793,ele,97.942842,regular
1493610795,ele,97.942842,regular
1493610807,ele,97.386626,regular
1493610810,ele,97.942842,regular
1493610813,ele,97.942842,regular
1493610814,ele,97.386626,regular
1493610816,ele,97.942842,regular
1493610818,ele,97.386626,regular
1493610820,ele,97.386626,regular
1493610821,ele,97.386626,regular
1493610826,ele,98.197076,regular
1493610831,ele,97.386626,regular
1493610836,ele,97.06519451015535,regular
1493610839,ele,97.97501673996878,regular
1493610847,ele,98.197076,regular
1493610853,ele,98.220651,regular
1493655011,highway,crossing,regular
1493655013,highway,turning_circle,regular
1493655017,highway,crossing,regular
1499308528,name,Victoria,regular
1499308528,old_amenity,cinema,regular
1522149902,ele,122.543259,regular
1522149910,ele,112.78399306472407,regular
1522149913,ele,116.44752930062859,regular
1522149917,ele,114.285802,regular
1522149919,ele,114.285802,regular
1522149922,ele,115.18245919062018,regular
1522149936,ele,119.79209449947744,regular
1522149939,ele,117.39640324222896,regular
1522149944,ele,120.38435933889372,regular
1522149949,ele,117.805222,regular
1522149951,ele,123.9513110046253,regular
1522149955,ele,117.805222,regular
1522149976,ele,124.23119911099958,regular
1522149980,ele,123.891569,regular
1522149984,ele,124.3706299285038,regular
1522149989,ele,118.80223074197004,regular
1522149993,ele,120.81235200088103,regular
1522150021,ele,122.56057221820423,regular
1522150024,ele,123.21142890613538,regular
1522150028,ele,120.69525056635678,regular
1522150030,ele,121.29561240360366,regular
1522150047,ele,122.94745854866167,regular
1522150055,ele,123.8783673710817,regular
1522150059,ele,124.93995896343604,regular
1522150062,ele,125.2479656116188,regular
1522150064,ele,125.74629077427733,regular
1522150081,ele,126.18298961399516,regular
1522150083,ele,126.46203134904516,regular
1522150122,ele,125.04399716755792,regular
1522150131,ele,127.30225739752501,regular
1522150149,ele,127.592662,regular
1522150156,ele,128.672884,regular
1522150191,ele,129.5868118789103,regular
1522150209,ele,133.9072821998892,regular
1522150238,ele,137.060117,regular
1522150244,ele,128.82773603348352,regular
1523935110,ele,109.95698793465957,regular
1523935197,ele,113.371937,regular
1523935200,ele,113.371937,regular
1523935216,ele,113.32153825659258,regular
1523935220,ele,112.53127170488109,regular
1523935224,ele,102.44209869508856,regular
1523935227,ele,108.1449494375729,regular
1523935243,ele,108.249491,regular
1523935246,ele,112.434754,regular
1523935249,ele,108.196129,regular
1523935254,ele,108.31976016675368,regular
1523935274,ele,112.434754,regular
1523935282,ele,112.434754,regular
1523935297,ele,108.629125285479,regular
1523935302,ele,110.270991,regular
1523935303,ele,110.19207341387053,regular
1523935304,ele,110.54529192205793,regular
1523935307,ele,110.05857583865816,regular
1523935311,ele,104.51999,regular
1523935317,ele,111.838109,regular
1523935319,ele,97.68326259746418,regular
1523935321,ele,97.49878118590475,regular
1523935323,ele,97.80821373680025,regular
1523935326,ele,108.205575,regular
1523935327,ele,97.93425148685886,regular
1523935328,ele,114.31625381851362,regular
1523935330,ele,97.530755,regular
1523935333,ele,111.15691815117434,regular
1523935336,ele,99.76552850325417,regular
1523935339,ele,111.91283076167616,regular
1523935341,ele,100.70448326522626,regular
1523935344,ele,108.381911,regular
1523935356,ele,107.728936,regular
1523935357,ele,107.728936,regular
1523935359,ele,108.249491,regular
1523935362,ele,103.10685657504688,regular
1523935365,ele,98.160266,regular
1523935368,ele,112.75714538053101,regular
1523935381,ele,108.205575,regular
1523935382,ele,114.446729,regular
1523935383,ele,108.381911,regular
1523935384,ele,115.45620161599282,regular
1523935385,ele,114.238845,regular
1523935387,ele,106.165899,regular
1523935388,ele,113.53559457188264,regular
1523935390,ele,107.1717506254419,regular
1523935391,ele,112.809046,regular
1523935409,ele,115.457171,regular
1523935410,ele,113.130054,regular
1523935411,ele,110.97131341947649,regular
1523935412,ele,106.769382,regular
1523935413,ele,106.78588192120229,regular
1523935415,ele,102.761922,regular
1523935417,ele,114.74746087537196,regular
1523935419,ele,116.222439,regular
1523935422,ele,109.902483,regular
1523935436,ele,106.942165,regular
1523935438,ele,113.130054,regular
1523935439,ele,116.115255,regular
1523935441,ele,116.63231530918368,regular
1523935443,ele,109.157097,regular
1523935445,ele,117.821682,regular
1523935447,ele,114.69382,regular
1523935449,ele,109.87647920844904,regular
1523935463,ele,107.5963739769021,regular
1523935465,ele,116.115255,regular
1523935467,ele,107.94155103337893,regular
1523935470,ele,116.049058,regular
1523935472,ele,107.92473368511456,regular
1523935474,ele,108.26287754412999,regular
1523935476,ele,116.049058,regular
1523935478,ele,115.45943102407102,regular
1523935480,ele,113.0493347122353,regular
1523935493,ele,117.32213083029758,regular
1523935495,ele,109.25410295777404,regular
1523935497,ele,117.46635590675471,regular
1523935499,ele,117.81562006026793,regular
1523935502,ele,107.86649026711392,regular
1523935504,ele,106.41325,regular
1523935506,ele,112.18162429980188,regular
1523935508,ele,110.91976706216991,regular
1523935509,ele,110.853098,regular
1523935526,ele,108.63600032070728,regular
1523935528,ele,106.41325,regular
1523935530,ele,119.52242198056341,regular
1523935532,ele,113.23923550820342,regular
1523935533,ele,119.20335347429554,regular
1523935534,ele,119.24890081292541,regular
1523935535,ele,119.336976,regular
1523935554,ele,118.528924,regular
1523935556,ele,119.336976,regular
1523935558,ele,119.420116,regular
1523935559,ele,119.00138714033241,regular
1523935560,ele,118.950739,regular
1523935561,ele,119.34279,regular
1523935562,ele,118.034475,regular
1523935563,ele,118.034475,regular
1523935565,ele,119.34279,regular
1523935579,ele,117.885109,regular
1523935582,ele,119.24256959146766,regular
1523935584,ele,117.854862,regular
1523935586,ele,117.885109,regular
1523935589,ele,117.993766,regular
1523935590,ele,117.80205284278574,regular
1523935591,ele,117.651323,regular
1523935593,ele,118.393078,regular
1523935595,ele,119.042424,regular
1523935605,ele,117.94556458897193,regular
1523935607,ele,117.749111,regular
1523935609,ele,118.393078,regular
1523935611,ele,119.042424,regular
1523935615,ele,117.551306,regular
1523935618,ele,117.907963,regular
1523935620,ele,118.4340071195472,regular
1523935622,ele,118.92660230554257,regular
1523935625,ele,118.627548,regular
1523935629,ele,116.69498673247736,regular
1523935631,ele,117.960333,regular
1523935633,ele,117.57352548162918,regular
1523935635,ele,117.960333,regular
1523935637,ele,116.122331,regular
1523935640,ele,117.582879,regular
1523935642,ele,117.960333,regular
1523935645,highway,crossing,regular
1523935646,ele,117.602951161348,regular
1523935649,ele,118.044137,regular
1523935652,ele,118.10614912015427,regular
1523935658,ele,115.828865,regular
1523935673,ele,117.06646,regular
1523935676,ele,117.06646,regular
1523935682,ele,117.05403287536132,regular
1523935684,ele,120.62855441733603,regular
1523935702,ele,118.51067049830812,regular
1523935703,ele,117.0560801929736,regular
1523935706,ele,116.96317271625455,regular
1523935712,ele,117.232785,regular
1523935715,barrier,lift_gate,regular
1523935715,ele,117.232785,regular
1523935715,source,survey,regular
1523935730,ele,117.232785,regular
1523935733,ele,117.232785,regular
1524534219,ele,78.224211,regular
1524534234,ele,85.92485614833726,regular
1524534236,ele,85.591972,regular
1524534249,ele,85.44682682364832,regular
1524534250,ele,84.93324834950059,regular
1524534253,ele,75.3289477932884,regular
1524534253,highway,motorway_junction,regular
1524534268,ele,84.898321,regular
1524534269,ele,85.13365998602325,regular
1524534275,ele,85.3759532977041,regular
1524534278,ele,85.59316784228402,regular
1524534282,ele,85.78083740689321,regular
1524534294,ele,87.961114,regular
1524534296,ele,85.97943435409945,regular
1524534300,ele,89.20324272767253,regular
1524534309,ele,89.6255573037484,regular
1524534311,ele,89.657773375931,regular
1524534313,ele,90.08414688424394,regular
1527371714,tourism,viewpoint,regular
1527385947,ele,101.61857,regular
1527385949,ele,101.252345,regular
1527385950,ele,101.959923,regular
1527385952,ele,102.487616,regular
1527385954,ele,99.33317745791777,regular
1527385955,ele,101.012869,regular
1527385958,ele,101.914292,regular
1527385960,ele,101.638382,regular
1527385962,ele,102.587394,regular
1527385975,crossing,uncontrolled,regular
1527385975,ele,120.30184287267477,regular
1527385975,highway,crossing,regular
1527385984,highway,crossing,regular
1527386016,ele,143.505518,regular
1527386029,highway,crossing,regular
1527386050,highway,crossing,regular
1527386114,highway,crossing,regular
1527386136,highway,crossing,regular
1527386140,ele,140.766333,regular
1527386152,ele,141.10434677883902,regular
1527386187,highway,traffic_signals,regular
1527386212,highway,traffic_signals,regular
1527408432,ele,117.78418780384995,regular
1527408497,ele,142.20589116448528,regular
1527412723,power,tower,regular
1527412752,power,tower,regular
1527412763,power,tower,regular
1527412779,power,tower,regular
1527412803,power,tower,regular
1527412808,power,tower,regular
1527412812,power,tower,regular
1531904964,ele,106.657278,regular
1531904965,ele,108.7810840869299,regular
1531904965,highway,crossing,regular
1531904966,ele,115.978358,regular
1531904967,ele,111.876707,regular
1531904968,ele,111.5930948141711,regular
1531904969,ele,111.49170599466285,regular
1531904971,ele,111.47176539742249,regular
1531904972,ele,117.911419,regular
1531904973,ele,115.06929648930878,regular
1531904974,ele,120.275956,regular
1531904978,ele,115.1904958419233,regular
1531904982,ele,115.070521,regular
1531904984,ele,114.72358445063982,regular
1531904986,ele,117.911419,regular
1531904987,ele,117.56074371896274,regular
1531904990,ele,117.328707,regular
1531904993,ele,116.10662098147368,regular
1531904994,ele,122.230623,regular
1531904995,ele,114.674743,regular
1531904999,ele,122.230623,regular
1531905003,ele,114.674743,regular
1531905005,ele,112.65713679437508,regular
1540966990,highway,turning_circle,regular
1540967565,entrance,yes,regular
1541921443,crossing,uncontrolled,regular
1541921443,highway,crossing,regular
1541921443,supervised,no,regular
1543322865,ele,90.50413012537679,regular
1543322891,ele,96.92615478522995,regular
1543322897,ele,97.50027930094087,regular
1543322900,ele,98.1488729128011,regular
1543322913,ele,96.7221383652958,regular
1543322919,ele,98.76808344066403,regular
1543322921,ele,96.326819,regular
1543322925,ele,100.4888105060027,regular
1543322929,ele,100.89759068624865,regular
1543322930,ele,96.66526099698635,regular
1543322932,ele,96.326819,regular
1543322934,ele,100.99889999891285,regular
1543322945,ele,101.2163247857679,regular
1543322949,ele,100.732742,regular
1543322951,ele,100.92254815837902,regular
1543322957,ele,100.732742,regular
1543322960,ele,100.156443,regular
1543322963,ele,101.01880845105958,regular
1543322965,ele,100.2487118548874,regular
1543322968,ele,97.86601418241294,regular
1543322971,ele,100.35749171178497,regular
1543322974,ele,100.0970336478466,regular
1543322977,ele,100.156443,regular
1543322980,ele,100.360786,regular
1543322983,ele,96.6124541660124,regular
1543322986,ele,100.08341029168112,regular
1543322993,ele,100.360786,regular
1543322996,ele,100.360786,regular
1543322999,ele,101.50418309322725,regular
1543323002,ele,101.80230688598013,regular
1543323005,ele,101.46114977331756,regular
1543323008,ele,100.6541595065426,regular
1543323017,ele,101.401173,regular
1543323027,ele,101.58644758889933,regular
1543323030,ele,101.506532724924,regular
1543323036,ele,101.668687,regular
1543323101,ele,104.666564,regular
1543323259,highway,turning_circle,regular
1543409081,entrance,entrance,regular
1545104241,crossing,uncontrolled,regular
1545104241,highway,crossing,regular
1545104241,supervised,no,regular
1545104291,crossing,uncontrolled,regular
1545104291,highway,crossing,regular
1545104291,supervised,no,regular
1546048486,amenity,bar,regular
1546048486,name,Mandala,regular
1546082554,natural,tree,regular
1546082557,natural,tree,regular
1546111832,man_made,flagpole,regular
1546115564,highway,crossing,regular
1546115568,natural,tree,regular
1548069807,button_operated,yes,regular
1548069807,crossing,traffic_signals,regular
1548069807,highway,crossing,regular
1548069807,supervised,no,regular
1554096347,name,Muelle Uno,regular
1554096347,shop,supermarket,regular
1554096347,wheelchair,no,regular
1554216955,name,El Torcal (Metro L2),regular
1554216955,operator,MetroMálaga,regular
1554216955,railway,subway_entrance,regular
1554216955,wheelchair,no,regular
1554216970,name,La Luz - La Paz (Metro L2),regular
1554216970,operator,MetroMálaga,regular
1554216970,railway,subway_entrance,regular
1554216970,wheelchair,no,regular
1554216972,name,Puerta Blanca (Metro L2),regular
1554216972,operator,MetroMálaga,regular
1554216972,railway,subway_entrance,regular
1554216972,wheelchair,no,regular
1554216973,bicycle,yes,regular
1554216973,name,Palacio de los Deportes,regular
1554216973,operator,MetroMálaga,regular
1554216973,railway,subway_entrance,regular
1554216973,wheelchair,yes,regular
1563723927,tourism,viewpoint,regular
1563729895,name,Kiosk,regular
1563729895,shop,kiosk,regular
1568012700,seamark:light:character,Fl,regular
1568012700,seamark:light:colour,red,regular
1568012700,seamark:light:group,2+1,regular
1568012700,seamark:light:height,7,regular
1568012700,seamark:light:period,12,regular
1568012700,seamark:light:range,2,regular
1568012700,seamark:light:reference,E 0070,regular
1568012700,seamark:light:sequence,"0.5+(1.5),0.5+(4.5),0.5+(4.5)",regular
1568012700,seamark:type,light_minor,regular
1568012700,source,US NGA Pub. 113. 2011-10-20.,regular
1568012744,seamark:light:character,Fl,regular
1568012744,seamark:light:colour,green,regular
1568012744,seamark:light:group,2,regular
1568012744,seamark:light:height,6,regular
1568012744,seamark:light:period,7,regular
1568012744,seamark:light:range,2,regular
1568012744,seamark:light:reference,E 0068,regular
1568012744,seamark:light:sequence,"0.5+(1.5),0.5+(4.5)",regular
1568012744,seamark:type,light_minor,regular
1568012744,source,US NGA Pub. 113. 2011-10-20.,regular
1568012835,seamark:light:character,Q,regular
1568012835,seamark:light:colour,red,regular
1568012835,seamark:light:height,4,regular
1568012835,seamark:light:range,2,regular
1568012835,seamark:light:reference,E 0067,regular
1568012835,seamark:type,light_minor,regular
1568012835,source,US NGA Pub. 113. 2011-10-20.,regular
1568016868,seamark:light:character,Q,regular
1568016868,seamark:light:colour,green,regular
1568016868,seamark:light:height,5,regular
1568016868,seamark:light:range,2,regular
1568016868,seamark:light:reference,E 0067.5,regular
1568016868,seamark:type,light_minor,regular
1568016868,source,US NGA Pub. 113. 2011-10-20.,regular
1568016914,seamark:light:character,Fl,regular
1568016914,seamark:light:colour,green,regular
1568016914,seamark:light:group,2+1,regular
1568016914,seamark:light:height,6,regular
1568016914,seamark:light:period,12,regular
1568016914,seamark:light:range,2,regular
1568016914,seamark:light:reference,E 0069.4,regular
1568016914,seamark:light:sequence,"0.5+(1.5),0.5+(4.5),0.5+(4.5)",regular
1568016914,seamark:type,light_minor,regular
1568016914,source,US NGA Pub. 113. 2011-10-20.,regular
1568017031,seamark:light:character,Fl,regular
1568017031,seamark:light:colour,green,regular
1568017031,seamark:light:group,3,regular
1568017031,seamark:light:height,6,regular
1568017031,seamark:light:period,8,regular
1568017031,seamark:light:range,2,regular
1568017031,seamark:light:reference,E 0069.2,regular
1568017031,seamark:light:sequence,"0.5+(1),0.5+(1),0.5+(4.5)",regular
1568017031,seamark:type,light_minor,regular
1568017031,source,US NGA Pub. 113. 2011-10-20.,regular
1568017161,seamark:light:character,Fl,regular
1568017161,seamark:light:colour,red,regular
1568017161,seamark:light:group,3,regular
1568017161,seamark:light:height,6,regular
1568017161,seamark:light:period,9,regular
1568017161,seamark:light:range,2,regular
1568017161,seamark:light:reference,E 0069,regular
1568017161,seamark:light:sequence,"0.5+(1.5),0.5+(1.5),0.5+(4.5)",regular
1568017161,seamark:type,light_minor,regular
1568017161,source,US NGA Pub. 113. 2011-10-20.,regular
1568025868,seamark:light:1:character,Fl,regular
1568025868,seamark:light:1:colour,red,regular
1568025868,seamark:light:1:group,2,regular
1568025868,seamark:light:1:height,13,regular
1568025868,seamark:light:1:period,7,regular
1568025868,seamark:light:1:range,4,regular
1568025868,seamark:light:1:sector_end,231,regular
1568025868,seamark:light:1:sector_start,347,regular
1568025868,seamark:light:1:sequence,"0.5+(1.5),0.5+(4.5)",regular
1568025868,seamark:light:reference,E 0066,regular
1568025868,seamark:type,light_minor,regular
1568025868,source,US NGA Pub. 113. 2011-10-20.,regular
1568025934,seamark:beacon_cardinal:category,south,regular
1568025934,seamark:beacon_cardinal:colour,yellow;black,regular
1568025934,seamark:beacon_cardinal:colour_pattern,horizontal,regular
1568025934,seamark:beacon_cardinal:height,4,regular
1568025934,seamark:beacon_cardinal:shape,tower,regular
1568025934,seamark:light:character,Q,regular
1568025934,seamark:light:colour,white,regular
1568025934,seamark:light:group,6,regular
1568025934,seamark:light:period,15,regular
1568025934,seamark:light:range,3,regular
1568025934,seamark:light:reference,E 0065.5,regular
1568025934,seamark:type,beacon_cardinal,regular
1568025934,source,US NGA Pub. 113. 2011-10-20.,regular
1568025990,seamark:light:character,Fl,regular
1568025990,seamark:light:colour,red,regular
1568025990,seamark:light:period,5,regular
1568025990,seamark:light:range,5,regular
1568025990,seamark:light:reference,E 0065.7,regular
1568025990,seamark:light:sequence,0.5+(4.5),regular
1568025990,seamark:type,light_minor,regular
1568025990,source,US NGA Pub. 113. 2011-10-20.,regular
1568026126,seamark:beacon_cardinal:category,south,regular
1568026126,seamark:beacon_cardinal:colour,yellow;black,regular
1568026126,seamark:beacon_cardinal:colour_pattern,horizontal,regular
1568026126,seamark:beacon_cardinal:height,4,regular
1568026126,seamark:light:character,Q,regular
1568026126,seamark:light:colour,white,regular
1568026126,seamark:light:group,6,regular
1568026126,seamark:light:period,15,regular
1568026126,seamark:light:range,3,regular
1568026126,seamark:light:reference,E 0065.3,regular
1568026126,seamark:name,Rio Guadalmedina,regular
1568026126,seamark:type,beacon_cardinal,regular
1568026126,source,US NGA Pub. 113. 2011-10-20.,regular
1568026261,seamark:light:character,Fl,regular
1568026261,seamark:light:colour,green,regular
1568026261,seamark:light:height,7,regular
1568026261,seamark:light:period,5,regular
1568026261,seamark:light:range,5,regular
1568026261,seamark:light:reference,E 0065,regular
1568026261,seamark:light:sequence,0.5+(4.5),regular
1568026261,seamark:type,light_minor,regular
1568026261,source,US NGA Pub. 113. 2011-10-20.,regular
1568026324,seamark:beacon_cardinal:category,east,regular
1568026324,seamark:beacon_cardinal:colour,black;yellow;black,regular
1568026324,seamark:beacon_cardinal:colour_pattern,horizontal,regular
1568026324,seamark:beacon_cardinal:height,2,regular
1568026324,seamark:beacon_cardinal:shape,tower,regular
1568026324,seamark:light:character,Q,regular
1568026324,seamark:light:colour,white,regular
1568026324,seamark:light:group,3,regular
1568026324,seamark:light:height,12,regular
1568026324,seamark:light:period,10,regular
1568026324,seamark:light:range,3,regular
1568026324,seamark:light:reference,E 0064.5,regular
1568026324,seamark:light:sequence,"0.5+(0.5),0.5+(0.5),0.5+(7.5)",regular
1568026324,seamark:type,beacon_cardinal,regular
1568026324,source,US NGA Pub. 113. 2011-10-20.,regular
1568026600,seamark:light:1:character,Fl,regular
1568026600,seamark:light:1:colour,green,regular
1568026600,seamark:light:1:group,2,regular
1568026600,seamark:light:1:height,13,regular
1568026600,seamark:light:1:period,7,regular
1568026600,seamark:light:1:range,3,regular
1568026600,seamark:light:1:sector_end,200,regular
1568026600,seamark:light:1:sector_start,0,regular
1568026600,seamark:light:reference,E 0064,regular
1568026600,seamark:type,light_minor,regular
1568026600,source,US NGA Pub. 113. 2011-10-20.,regular
1568027028,man_made,lighthouse,regular
1568027028,seamark:information,Obscured 047° -243° .,regular
1568027028,seamark:light:1:character,Fl,regular
1568027028,seamark:light:1:colour,white,regular
1568027028,seamark:light:1:group,3+1,regular
1568027028,seamark:light:1:height,38,regular
1568027028,seamark:light:1:period,20,regular
1568027028,seamark:light:1:range,25,regular
1568027028,seamark:light:1:sector_end,47,regular
1568027028,seamark:light:1:sector_start,243,regular
1568027028,seamark:light:1:sequence,"0.2+(2.3),0.2+(2.3),0.2+(7.3),0.2+(7.3)",regular
1568027028,seamark:light:reference,E 0062,regular
1568027028,seamark:name,Malaga,regular
1568027028,seamark:type,light_major,regular
1568027028,source,US NGA Pub. 113. 2011-10-20.,regular
1568027130,man_made,silo,regular
1568027130,name,Pantalán de la Cross,regular
1568027130,seamark:beacon_cardinal:category,east,regular
1568027130,seamark:beacon_cardinal:colour,black;yellow;black,regular
1568027130,seamark:beacon_cardinal:colour_pattern,horizontal,regular
1568027130,seamark:beacon_cardinal:height,12,regular
1568027130,seamark:beacon_cardinal:shape,tower,regular
1568027130,seamark:light:character,VQ,regular
1568027130,seamark:light:colour,white,regular
1568027130,seamark:light:group,3,regular
1568027130,seamark:light:height,19,regular
1568027130,seamark:light:period,5,regular
1568027130,seamark:light:range,3,regular
1568027130,seamark:light:reference,E 0060.8,regular
1568027130,seamark:type,beacon_cardinal,regular
1568027130,source,US NGA Pub. 113. 2011-10-20.,regular
1568027222,seamark:beacon_cardinal:category,east,regular
1568027222,seamark:beacon_cardinal:colour,black;yellow;black,regular
1568027222,seamark:beacon_cardinal:colour_pattern,horizontal,regular
1568027222,seamark:beacon_cardinal:height,8,regular
1568027222,seamark:beacon_cardinal:shape,tower,regular
1568027222,seamark:light:character,Q,regular
1568027222,seamark:light:colour,white,regular
1568027222,seamark:light:group,3,regular
1568027222,seamark:light:height,11,regular
1568027222,seamark:light:period,10,regular
1568027222,seamark:light:range,3,regular
1568027222,seamark:light:reference,E 0061,regular
1568027222,seamark:type,beacon_cardinal,regular
1568027222,source,US NGA Pub. 113. 2011-10-20.,regular
1568367539,entrance,main,regular
1582851222,power,tower,regular
1582851227,power,tower,regular
1582851234,power,tower,regular
1582851272,power,tower,regular
1582851279,power,tower,regular
1582851287,power,tower,regular
1582851292,power,tower,regular
1582851299,power,tower,regular
1582851304,power,tower,regular
1593922157,ele,106.472445,regular
1593922158,ele,83.09237674161866,regular
1594550450,ele,127.940695,regular
1595444670,amenity,parking_entrance,regular
1597721711,noexit,yes,regular
1597731492,amenity,hospital,regular
1597731492,name,Centro de Salud San Andrés Torcal,regular
1597731507,amenity,police,regular
1597841385,amenity,parking,regular
1598111397,leisure,sports_centre,regular
1598111435,amenity,swimming_pool,regular
1598297303,amenity,fountain,regular
1598297303,name,Fuente de las Tres Gracias,regular
1601508322,designation,Playa,regular
1601508322,name,Baños del Carmen,regular
1601508322,tourism,viewpoint,regular
1607753794,admin_level,10,regular
1607753794,is_in,Campanillas,regular
1607753794,is_in:municipality,Málaga,regular
1607753794,name,Colmenarejo,regular
1607753794,place,neighbourhood,regular
1607754478,name,Huertecilla Mañas,regular
1607754478,place,village,regular
1607783660,traffic_calming,table,regular
1607784321,amenity,school,regular
1607784321,name,Colegio de colmenarejo,regular
1607789499,tourism,picnic_site,regular
1607789891,amenity,bbq,regular
1609429473,man_made,tower,regular
1609879815,amenity,bank,regular
1609879815,atm,yes,regular
1609879815,atm:network,Servired,regular
1609879815,name,Banco Sabadell,regular
1609879818,amenity,atm,regular
1609879818,operator,Unicaja,regular
1611112272,name,NH Málaga,regular
1611112272,stars,4,regular
1611112272,tourism,hotel,regular
1611112272,wheelchair,yes,regular
1611112276,tourism,hotel,regular
1611112276,wheelchair,yes,regular
1611112280,name,Ibis Málaga Centro Ciudad,regular
1611112280,stars,2,regular
1611112280,tourism,hotel,regular
1611132484,amenity,coworking_space,regular
1611132484,name,Nido Malaga,regular
1611151616,name,Guadalemdina,regular
1611151616,railway,subway_entrance,regular
1611151616,wheelchair,no,regular
1620860909,crossing,traffic_signals,regular
1620860909,highway,crossing,regular
1620860909,source,bing,regular
1620860974,highway,crossing,regular
1620860976,crossing,traffic_signals,regular
1620860976,highway,crossing,regular
1620860976,source,bing,regular
1620860977,crossing,traffic_signals,regular
1620860977,highway,traffic_signals,regular
1620860977,source,bing,regular
1625341600,name,Ciudad de la Justicia (Metro L1),regular
1625341600,operator,MetroMálaga,regular
1625341600,platforms,2,regular
1625341600,railway,station,regular
1625341600,station,subway,regular
1625341600,wheelchair,yes,regular
1625341605,name,El Cónsul (Metro L1),regular
1625341605,note,Estación de la Línea 1 del Metro de Málaga,regular
1625341605,railway,station,regular
1625341605,station,subway,regular
1625341615,name,La Unión (Metro L1),regular
1625341615,operator,MetroMálaga,regular
1625341615,platforms,2,regular
1625341615,railway,station,regular
1625341615,subway,yes,regular
1625341623,name,Andalucía Tech (Metro L1),regular
1625341623,note,Estación de la Línea 1 del Metro de Málaga,regular
1625341623,railway,station,regular
1625341623,source,http://www.metrodemalaga.info/uploads/pics/Ortofoto_Lineas_1_y_2_Portada.jpg,regular
1625341623,station,subway,regular
1625341635,name,Portada Alta (Metro L1),regular
1625341635,operator,MetroMálaga,regular
1625341635,platforms,2,regular
1625341635,railway,station,regular
1625341635,station,subway,regular
1625341635,wheelchair,yes,regular
1628306457,crossing,traffic_signals,regular
1628306457,highway,traffic_signals,regular
1628339367,highway,crossing,regular
1628339367,sloped_curb,yes,regular
1628707267,crossing,traffic_signals,regular
1628707267,highway,traffic_signals,regular
1628707269,crossing,traffic_signals,regular
1628707269,highway,traffic_signals,regular
1628707271,crossing,traffic_signals,regular
1628707271,highway,crossing,regular
1628707289,highway,crossing,regular
1628707295,highway,traffic_signals,regular
1628757442,highway,crossing,regular
1628757578,bus,yes,regular
1628757578,lines,36,regular
1628757578,name,Alameda de Colón - Conde Ureña,regular
1628757578,operator,EMT,regular
1628757578,public_transport,stop_position,regular
1628757578,ref,3601,regular
1628757635,barrier,bollard,regular
1628918329,crossing,traffic_signals,regular
1628918329,highway,traffic_signals,regular
1628918334,crossing,traffic_signals,regular
1628918334,highway,crossing,regular
1628918396,crossing,traffic_signals,regular
1628918396,highway,crossing,regular
1628918429,crossing,traffic_signals,regular
1628918429,highway,traffic_signals,regular
1628918429,sloped_curb,yes,regular
1628918432,highway,traffic_signals,regular
1628918573,crossing,traffic_signals,regular
1628918573,highway,traffic_signals,regular
1628918655,crossing,traffic_signals,regular
1628918655,highway,crossing,regular
1628918679,crossing,traffic_signals,regular
1628918679,highway,traffic_signals,regular
1628918698,crossing,traffic_signals,regular
1628918698,highway,crossing,regular
1628918739,crossing,traffic_signals,regular
1628918739,highway,crossing,regular
1628918779,crossing,traffic_signals,regular
1628918779,highway,traffic_signals,regular
1628918953,highway,traffic_signals,regular
1629577847,amenity,restaurant,regular
1629577847,name,Los Bravos,regular
1629577903,amenity,restaurant,regular
1629577918,exit_to,aeropuerto,regular
1629577918,highway,motorway_junction,regular
1629577918,name,aeropuerto,regular
1629577918,ref,2,regular
1630064914,highway,mini_roundabout,regular
1630065184,highway,mini_roundabout,regular
1630065232,highway,mini_roundabout,regular
1630065365,ele,75.08824501576744,regular
1630065375,ele,75.070495,regular
1630065431,ele,75.48343596492501,regular
1630123881,ele,70.13828017145799,regular
1630123891,ele,68.472261,regular
1630123893,ele,68.472261,regular
1630123900,ele,68.66880542280458,regular
1630123904,ele,68.73987335094276,regular
1630123905,ele,68.5763449983883,regular
1630123906,ele,71.34855538265671,regular
1630123907,ele,73.78656835102622,regular
1630123908,ele,78.26549181545629,regular
1630123909,ele,84.99768299048999,regular
1630123910,ele,85.862365,regular
1630123911,ele,87.969437,regular
1630123912,ele,90.79055719816544,regular
1630123913,ele,92.04654522702522,regular
1630123914,ele,93.65605735471961,regular
1630123915,ele,95.57582444663241,regular
1630123916,ele,96.85703430787377,regular
1630132773,ele,87.90169799845486,regular
1630132785,ele,91.318817,regular
1630132787,ele,91.80184944444804,regular
1630132788,ele,93.00317202190946,regular
1630132795,ele,93.87666810628066,regular
1630132799,ele,95.23152773935983,regular
1630132801,ele,95.82874415640384,regular
1630132810,ele,96.16441932175955,regular
1630132818,ele,96.62113452185687,regular
1630132819,ele,98.505088,regular
